,Incident,Date,Hour,NIBRS_Class,NIBRS_Description,Offense_Count,Premise,Block_Range,Street_Name,Street_Type,City,Zip_Code
13948,107741419,8/19/2019,22,220,"Burglary, Breaking and Entering",1,Rental Storage Facility,3555,LOOP,,HOUSTON,77025
13949,107625719,8/19/2019,23,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",3404,ROSELAND,,HOUSTON,77006
13950,107439919,8/20/2019,0,13B,Simple assault,1,"Bar, Nightclub",300,MAIN,ST,HOUSTON,77002
13951,107442019,8/20/2019,0,23F,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)",1309,WELCH,ST,HOUSTON,77006
13952,107534119,8/20/2019,0,26A,"False pretenses, swindle",1,"Residence, Home (Includes Apartment)",3400,EDLOE,ST,HOUSTON,77027
13953,107843119,8/20/2019,0,23H,All other larceny,1,"Commercial, Office Building",4100,SOUTHWEST,FWY,HOUSTON,77027
13954,107843119,8/20/2019,0,250,"Counterfeiting, forgery",1,"Commercial, Office Building",4100,SOUTHWEST,FWY,HOUSTON,77027
13955,108208919,8/20/2019,0,23F,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)",7,11TH,PL,HOUSTON,77005
13956,107464619,8/20/2019,1,220,"Burglary, Breaking and Entering",1,"Department, Discount Store",8210,KIRBY,DR,HOUSTON,77054
13957,107477119,8/20/2019,2,120,Robbery,1,"Drug Store, Doctors Office, Hospital",402,GRAY,ST,HOUSTON,77002
13958,107486719,8/20/2019,3,13B,Simple assault,1,"Hotel, Motel, ETC",7979,FANNIN,ST,HOUSTON,77054
13959,107497419,8/20/2019,5,23H,All other larceny,1,"Highway, Road, Street, Alley",2100,CONGRESS,ST,HOUSTON,77002
13960,107504119,8/20/2019,5,220,"Burglary, Breaking and Entering",1,Restaurant,218,GRAY,ST,HOUSTON,77002
13961,107506219,8/20/2019,5,120,Robbery,1,Convenience Store,5415,KIRBY,DR,HOUSTON,77005
13962,107874619,8/20/2019,7,13C,Intimidation,1,School-College/University,1,MAIN,ST,HOUSTON,77002
13963,107913719,8/20/2019,8,23F,Theft from motor vehicle,1,"Other, Unknown",1875,POST OAK PARK,DR,HOUSTON,77027
13964,111763319,8/20/2019,8,26A,"False pretenses, swindle",1,"Other, Unknown",9023,KAPRI,LN,HOUSTON,77025
13965,107573119,8/20/2019,9,13A,Aggravated Assault,1,Restaurant,2101,SMITH,ST,HOUSTON,77002
13966,107950819,8/20/2019,9,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",2400,RICE,BLVD,HOUSTON,77005
13967,111274419,8/20/2019,9,23H,All other larceny,1,"Residence, Home (Includes Apartment)",4444,WESTHEIMER,RD,HOUSTON,77027
13968,107617919,8/20/2019,10,23C,Shoplifting,1,"Drug Store, Doctors Office, Hospital",1003,RICHMOND,AVE,HOUSTON,77006
13969,107668219,8/20/2019,10,240,Motor vehicle theft,2,"Highway, Road, Street, Alley",1603,SOUTH,BLVD,HOUSTON,77006
13970,109340619,8/20/2019,10,23H,All other larceny,1,"Residence, Home (Includes Apartment)",2171,DRYDEN,RD,HOUSTON,77030
13971,107637419,8/20/2019,11,240,Motor vehicle theft,1,"Highway, Road, Street, Alley",1701,ALABAMA,ST,HOUSTON,77098
13972,107679719,8/20/2019,11,23C,Shoplifting,1,"Other, Unknown",3939,MONTROSE,BLVD,HOUSTON,77006
13973,108097919,8/20/2019,11,23F,Theft from motor vehicle,1,"Parking Lot, Garage",5613,MORNINGSIDE,DR,HOUSTON,77005
13974,107657819,8/20/2019,12,13C,Intimidation,1,Restaurant,7918,KIRBY,DR,HOUSTON,77030
13975,109702119,8/20/2019,12,250,"Counterfeiting, forgery",1,"Residence, Home (Includes Apartment)",4521,SAN FELIPE,ST,HOUSTON,77027
13976,127007519,8/20/2019,12,26A,"False pretenses, swindle",1,"Residence, Home (Includes Apartment)",1907,HOLCOMBE,BLVD,HOUSTON,77030
13977,127007519,8/20/2019,12,26F,Identify theft,1,"Residence, Home (Includes Apartment)",1907,HOLCOMBE,BLVD,HOUSTON,77030
13978,107692319,8/20/2019,13,23C,Shoplifting,1,Restaurant,1340,WESTHEIMER,RD,HOUSTON,77006
13979,107698719,8/20/2019,13,23H,All other larceny,1,"Residence, Home (Includes Apartment)",1116,BARKDULL,ST,HOUSTON,77006
13980,108132019,8/20/2019,13,23H,All other larceny,1,Construction Site,815,HOLMES,RD,HOUSTON,77054
13981,107750919,8/20/2019,15,13C,Intimidation,1,"Residence, Home (Includes Apartment)",3901,OMEARA,DR,HOUSTON,77025
13982,107808619,8/20/2019,15,120,Robbery,1,"Highway, Road, Street, Alley",4703,RICHMOND,AVE,HOUSTON,77027
13983,155841819,8/20/2019,15,240,Motor vehicle theft,1,"Parking Lot, Garage",6935,KIRBY,DR,HOUSTON,77030
13984,107783919,8/20/2019,16,270,Embezzlement,1,"Commercial, Office Building",4252,RICHMOND,AVE,HOUSTON,77027
13985,107794919,8/20/2019,16,23C,Shoplifting,1,"Department, Discount Store",8500,MAIN,ST,HOUSTON,77025
13986,107800019,8/20/2019,16,23F,Theft from motor vehicle,1,"Parking Lot, Garage",3502,ALABAMA,ST,HOUSTON,77027
13987,111672219,8/20/2019,16,13B,Simple assault,1,"Residence, Home (Includes Apartment)",2400,WESTRIDGE,ST,HOUSTON,77054
13988,107813119,8/20/2019,17,23C,Shoplifting,1,"Department, Discount Store",3025,KIRBY,DR,HOUSTON,77098
13989,107948319,8/20/2019,17,290,"Destruction, damage, vandalism",1,"Highway, Road, Street, Alley",3800,LOOP,,HOUSTON,77025
13990,108120219,8/20/2019,17,23H,All other larceny,1,"Government, Public Building",500,MCKINNEY,ST,HOUSTON,77002
13991,108131919,8/20/2019,17,23F,Theft from motor vehicle,1,"Parking Lot, Garage",3333,EASTSIDE,ST,HOUSTON,77098
13992,107913019,8/20/2019,18,23D,Theft from building,1,"Other, Unknown",808,PEASE,ST,HOUSTON,77002
13993,107913019,8/20/2019,18,26B,"Credit card, ATM fraud",1,"Other, Unknown",808,PEASE,ST,HOUSTON,77002
13994,108432219,8/20/2019,18,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",607,PIERCE,ST,HOUSTON,77002
13995,111323419,8/20/2019,18,23F,Theft from motor vehicle,1,"Parking Lot, Garage",3315,MILAM,ST,HOUSTON,77006
13996,131991419,8/20/2019,18,23H,All other larceny,1,Rental Storage Facility,4217,SAN FELIPE,ST,HOUSTON,77027
13997,107904619,8/20/2019,19,290,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)",1702,MAIN,ST,HOUSTON,77002
13998,108033919,8/20/2019,19,23F,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)",3131,TIMMONS,LN,HOUSTON,77027
13999,108135919,8/20/2019,19,23F,Theft from motor vehicle,1,"Parking Lot, Garage",8020,BRAESMAIN,DR,HOUSTON,77025
14000,108356019,8/20/2019,19,23G,Theft of motor vehicle parts or accessory,1,"Residence, Home (Includes Apartment)",3131,TIMMONS,LN,HOUSTON,77027
14001,108595919,8/20/2019,19,23F,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)",2315,LOUISIANA,ST,HOUSTON,77006
14002,107885719,8/20/2019,20,26F,Identify theft,1,"Residence, Home (Includes Apartment)",1625,MAIN,ST,HOUSTON,77002
14003,107907919,8/20/2019,20,13C,Intimidation,1,"Highway, Road, Street, Alley",198,SABINE,ST,HOUSTON,77019
14004,107910619,8/20/2019,20,13B,Simple assault,1,"Highway, Road, Street, Alley",1200,MAIN,ST,HOUSTON,77002
14005,107932419,8/20/2019,20,23F,Theft from motor vehicle,1,"Parking Lot, Garage",1200,ALLEN,PKWY,HOUSTON,77019
14006,108032719,8/20/2019,20,290,"Destruction, damage, vandalism",1,"Commercial, Office Building",9291,MAIN,ST,HOUSTON,77025
14007,108100119,8/20/2019,20,220,"Burglary, Breaking and Entering",1,Restaurant,9150,MAIN,ST,HOUSTON,77025
14008,108104719,8/20/2019,20,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",950,CLAY,ST,HOUSTON,77019
14009,108161519,8/20/2019,20,23H,All other larceny,1,Community Center,808,PEASE,,HOUSTON,77002
14010,108081519,8/20/2019,21,23F,Theft from motor vehicle,1,"Parking Lot, Garage",3131,TIMMONS,LN,HOUSTON,77027
14011,107934319,8/20/2019,22,13B,Simple assault,1,"Residence, Home (Includes Apartment)",4010,BELLFORT,AVE,HOUSTON,77025
14012,107940419,8/20/2019,22,13A,Aggravated Assault,1,"Residence, Home (Includes Apartment)",1201,GILLETTE,ST,HOUSTON,77019
14013,107940419,8/20/2019,22,290,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)",1201,GILLETTE,ST,HOUSTON,77019
14014,107940819,8/20/2019,22,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2600,TRAVIS,ST,HOUSTON,77006
14015,107952819,8/20/2019,22,23F,Theft from motor vehicle,1,"Parking Lot, Garage",1641,WESTHEIMER,RD,HOUSTON,77006
14016,107988319,8/20/2019,22,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2115,RICHMOND,AVE,HOUSTON,77098
14017,111360719,8/20/2019,22,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",2600,GRANT,ST,HOUSTON,77006
14018,107960219,8/20/2019,23,13B,Simple assault,1,"Highway, Road, Street, Alley",4500,MAIN,ST,HOUSTON,77002
14019,107963519,8/20/2019,23,280,Stolen property offenses,1,Restaurant,1302,WESTHEIMER,RD,HOUSTON,77006
14020,116316319,8/20/2019,23,290,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)",2801,BROADMEAD,DR,HOUSTON,77025
14021,107974919,8/21/2019,0,13B,Simple assault,2,"Highway, Road, Street, Alley",2121,MAIN,ST,HOUSTON,77002
14022,107980119,8/21/2019,0,23B,Purse-snatching,1,"Highway, Road, Street, Alley",3223,LOOP,,HOUSTON,77025
14023,108005119,8/21/2019,0,13A,Aggravated Assault,1,"Highway, Road, Street, Alley",2009,CONGRESS,ST,HOUSTON,77002
14024,111405519,8/21/2019,0,23F,Theft from motor vehicle,1,"Parking Lot, Garage",3607,SANDMAN,ST,HOUSTON,77098
14025,111405519,8/21/2019,0,23H,All other larceny,1,"Parking Lot, Garage",3607,SANDMAN,ST,HOUSTON,77098
14026,109222119,8/21/2019,2,240,Motor vehicle theft,1,"Parking Lot, Garage",299,GRAY,ST,HOUSTON,77019
14027,108042919,8/21/2019,5,220,"Burglary, Breaking and Entering",1,Restaurant,2130,HOLLY HALL,ST,HOUSTON,77054
14028,108069919,8/21/2019,5,220,"Burglary, Breaking and Entering",1,Restaurant,2126,HOLLY HALL,ST,HOUSTON,77054
14029,108340819,8/21/2019,5,220,"Burglary, Breaking and Entering",1,Restaurant,2126,HOLLY HALL,ST,HOUSTON,77054
14030,108211219,8/21/2019,6,23G,Theft of motor vehicle parts or accessory,1,"Residence, Home (Includes Apartment)",1107,BERTHEA,ST,HOUSTON,77006
14031,108415519,8/21/2019,6,220,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)",416,FAIRVIEW,AVE,HOUSTON,77006
14032,109211619,8/21/2019,6,26A,"False pretenses, swindle",1,"Other, Unknown",3819,TARTAN,LN,HOUSTON,77025
14033,108066819,8/21/2019,8,26C,Impersonation,1,"Other, Unknown",6701,FANNIN,ST,HOUSTON,77030
14034,112314319,8/21/2019,8,250,"Counterfeiting, forgery",1,"Hotel, Motel, ETC",1200,LOUISIANA,ST,HOUSTON,77002
14035,112336319,8/21/2019,8,220,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)",1400,SOUTH,BLVD,HOUSTON,77006
14036,108573919,8/21/2019,9,26A,"False pretenses, swindle",1,"Commercial, Office Building",5215,KIRBY,DR,HOUSTON,77098
14037,108126719,8/21/2019,10,26B,"Credit card, ATM fraud",1,"Drug Store, Doctors Office, Hospital",7900,MAIN,ST,HOUSTON,77030
14038,108165619,8/21/2019,11,220,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)",1755,WYNDALE,,HOUSTON,77030
14039,108518919,8/21/2019,11,13B,Simple assault,1,"Other, Unknown",6565,FANNIN,ST,HOUSTON,77030
14040,119035219,8/21/2019,11,23C,Shoplifting,1,Speciality Store,2410,SMITH,ST,HOUSTON,77006
14041,108184319,8/21/2019,12,35A,"Drug, narcotic violations",1,"Field, Woods",900,DART,ST,HOUSTON,77002
14042,108258919,8/21/2019,12,23D,Theft from building,1,Restaurant,2101,SMITH,ST,HOUSTON,77002
14043,108258919,8/21/2019,12,26A,"False pretenses, swindle",1,Restaurant,2101,SMITH,ST,HOUSTON,77002
14044,118222119,8/21/2019,12,250,"Counterfeiting, forgery",1,"Bank, Savings & Loan",1905,GRAY,ST,HOUSTON,77019
14045,108233519,8/21/2019,14,290,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)",16,CHARLESTON PARK,DR,HOUSTON,77025
14046,108437119,8/21/2019,14,23F,Theft from motor vehicle,1,Restaurant,3139,RICHMOND,AVE,HOUSTON,77098
14047,108275119,8/21/2019,15,220,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)",3333,CUMMINS,ST,HOUSTON,77027
14048,108279919,8/21/2019,15,290,"Destruction, damage, vandalism",1,Restaurant,3711,TRAVIS,ST,HOUSTON,77002
14049,108285519,8/21/2019,15,23C,Shoplifting,1,Speciality Store,2410,SMITH,ST,HOUSTON,77006
14050,108292219,8/21/2019,16,23H,All other larceny,1,"Highway, Road, Street, Alley",1700,COLONNADE,DR,HOUSTON,77030
14051,108710719,8/21/2019,16,290,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)",510,RICHMOND,AVE,HOUSTON,77006
14052,108346619,8/21/2019,17,35A,"Drug, narcotic violations",1,"Highway, Road, Street, Alley",700,SAN JACINTO,ST,HOUSTON,77002
14053,108347219,8/21/2019,17,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2225,LOUISIANA,ST,HOUSTON,77002
14054,108349919,8/21/2019,17,290,"Destruction, damage, vandalism",1,Convenience Store,2302,HOLCOMBE,BLVD,HOUSTON,77030
14055,108361019,8/21/2019,18,35B,Drug equipment violations,1,"Highway, Road, Street, Alley",1001,WEBSTER,ST,HOUSTON,77002
14056,108361019,8/21/2019,18,35A,"Drug, narcotic violations",1,"Highway, Road, Street, Alley",1001,WEBSTER,ST,HOUSTON,77002
14057,108373519,8/21/2019,18,23C,Shoplifting,1,Speciality Store,2414,UNIVERSITY,BLVD,HOUSTON,77005
14058,108373619,8/21/2019,18,290,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)",2415,GLEN HAVEN,BLVD,HOUSTON,77030
14059,108497219,8/21/2019,18,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",2415,PARK,ST,HOUSTON,77019
14060,108517619,8/21/2019,18,220,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)",7350,KIRBY,DR,HOUSTON,77025
14061,108583819,8/21/2019,18,220,"Burglary, Breaking and Entering",1,"Other, Unknown",1616,DALLAS,ST,HOUSTON,77019
14062,108607619,8/21/2019,18,23F,Theft from motor vehicle,1,"Parking Lot, Garage",9111,LAKES AT 610,DR,HOUSTON,77054
14063,108381719,8/21/2019,19,290,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)",3000,MURWORTH,DR,HOUSTON,77025
14064,108381719,8/21/2019,19,13C,Intimidation,1,"Residence, Home (Includes Apartment)",3000,MURWORTH,DR,HOUSTON,77025
14065,108424319,8/21/2019,19,23F,Theft from motor vehicle,1,"Parking Lot, Garage",414,GRAY,ST,HOUSTON,77019
14066,108436919,8/21/2019,19,23F,Theft from motor vehicle,1,"Parking Lot, Garage",3755,RICHMOND,AVE,HOUSTON,77027
14067,108685519,8/21/2019,19,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",1834,WESTHEIMER,RD,HOUSTON,77019
14068,108431019,8/21/2019,20,23F,Theft from motor vehicle,1,"Parking Lot, Garage",1617,FANNIN,ST,HOUSTON,77002
14069,108562219,8/21/2019,20,290,"Destruction, damage, vandalism",1,"Highway, Road, Street, Alley",2900,FERNDALE,ST,HOUSTON,77098
14070,108567819,8/21/2019,20,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2520,AMHERST,ST,HOUSTON,77005
14071,108581019,8/21/2019,20,13B,Simple assault,1,"Residence, Home (Includes Apartment)",2600,WESTRIDGE,ST,HOUSTON,77054
14072,108641219,8/21/2019,20,23F,Theft from motor vehicle,1,"Parking Lot, Garage",1732,WESTHEIMER,RD,HOUSTON,77019
14073,108678619,8/21/2019,20,220,"Burglary, Breaking and Entering",1,"Other, Unknown",1619,CASTLE,CT,HOUSTON,77006
14074,108427419,8/21/2019,21,23F,Theft from motor vehicle,1,"Parking Lot, Garage",3435,BRANARD,ST,HOUSTON,77098
14075,108433219,8/21/2019,21,35A,"Drug, narcotic violations",1,"Highway, Road, Street, Alley",1600,MAIN,ST,HOUSTON,77006
14076,108437019,8/21/2019,21,120,Robbery,1,"Airplane, Bus,Train Terminal",2121,MAIN,ST,HOUSTON,77002
14077,108573619,8/21/2019,21,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2905,SACKETT,ST,HOUSTON,77098
14078,110682619,8/21/2019,21,120,Robbery,1,"Parking Lot, Garage",3836,RICHMOND,AVE,HOUSTON,77027
14079,108479319,8/21/2019,23,35A,"Drug, narcotic violations",1,"Parking Lot, Garage",2226,RICHMOND,AVE,HOUSTON,77098
14080,108495319,8/21/2019,23,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",700,HYDE PARK,BLVD,HOUSTON,77006
14081,122894819,8/21/2019,23,290,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)",2111,HOLLY HALL,ST,HOUSTON,77054
14082,108651119,8/22/2019,0,23H,All other larceny,1,"Residence, Home (Includes Apartment)",,MAIN,ST,HOUSTON,77025
14083,108520919,8/22/2019,2,13A,Aggravated Assault,1,"Residence, Home (Includes Apartment)",1901,RICHMOND,AVE,HOUSTON,77098
14084,108531219,8/22/2019,3,13A,Aggravated Assault,1,"Highway, Road, Street, Alley",4200,MONTROSE,BLVD,HOUSTON,77006
14085,108536619,8/22/2019,3,13B,Simple assault,1,"Residence, Home (Includes Apartment)",800,HYDE PARK,BLVD,HOUSTON,77006
14086,108538019,8/22/2019,3,120,Robbery,1,"Highway, Road, Street, Alley",4500,TRAVIS,ST,HOUSTON,77002
14087,108667419,8/22/2019,3,220,"Burglary, Breaking and Entering",1,"Bar, Nightclub",601,RICHMOND,AVE,HOUSTON,77006
14088,108542219,8/22/2019,4,13B,Simple assault,1,"Grocery, Supermarket",7801,MAIN,ST,HOUSTON,77030
14089,108549119,8/22/2019,5,13A,Aggravated Assault,1,"Commercial, Office Building",2121,MAIN,ST,HOUSTON,77002
14090,108551419,8/22/2019,5,220,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)",2222,SMITH,ST,HOUSTON,77002
14091,108636319,8/22/2019,6,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2030,KIPLING,ST,HOUSTON,77098
14092,108658219,8/22/2019,6,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",3110,CORDER,ST,HOUSTON,77054
14093,108583519,8/22/2019,7,13C,Intimidation,1,"Drug Store, Doctors Office, Hospital",6565,FANNIN,ST,HOUSTON,77030
14094,108872319,8/22/2019,8,23H,All other larceny,1,School-Elementary/Secondary,4001,STANFORD,,HOUSTON,77006
14095,108772519,8/22/2019,9,23F,Theft from motor vehicle,1,"Parking Lot, Garage",9494,KIRBY,DR,HOUSTON,77054
14096,108736219,8/22/2019,10,13B,Simple assault,1,"Residence, Home (Includes Apartment)",2418,ELLA LEE,LN,HOUSTON,77019
14097,108738719,8/22/2019,10,23H,All other larceny,1,Convenience Store,1000,MAIN,ST,HOUSTON,77002
14098,108695919,8/22/2019,11,290,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)",3000,MURWORTH,DR,HOUSTON,77025
14099,108707319,8/22/2019,11,23C,Shoplifting,1,Convenience Store,1620,LOOP,,HOUSTON,77054
14100,108730619,8/22/2019,12,23G,Theft of motor vehicle parts or accessory,1,"Residence, Home (Includes Apartment)",901,WESTHEIMER,RD,HOUSTON,77006
14101,108731319,8/22/2019,12,23F,Theft from motor vehicle,1,"Parking Lot, Garage",3112,KIRBY,DR,HOUSTON,77098
14102,108741419,8/22/2019,12,23G,Theft of motor vehicle parts or accessory,1,"Parking Lot, Garage",4302,RICHMOND,AVE,HOUSTON,77027
14103,108862319,8/22/2019,12,23H,All other larceny,1,Speciality Store,2934,SHEPHERD,DR,HOUSTON,77098
14104,109164419,8/22/2019,12,23H,All other larceny,1,"Highway, Road, Street, Alley",1300,LA CONCHA,LN,HOUSTON,77054
14105,110646619,8/22/2019,12,35A,"Drug, narcotic violations",1,"Parking Lot, Garage",1200,TRAVIS,ST,HOUSTON,77002
14106,108736719,8/22/2019,13,23C,Shoplifting,1,"Drug Store, Doctors Office, Hospital",2612,SMITH,ST,HOUSTON,77006
14107,108781619,8/22/2019,13,23G,Theft of motor vehicle parts or accessory,1,Restaurant,1732,WESTHEIMER,RD,HOUSTON,77019
14108,108920119,8/22/2019,13,240,Motor vehicle theft,1,"Highway, Road, Street, Alley",300,CAROLINE,ST,HOUSTON,77002
14109,108803019,8/22/2019,14,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2400,RICE,BLVD,HOUSTON,77005
14110,108825919,8/22/2019,14,290,"Destruction, damage, vandalism",1,"Airplane, Bus,Train Terminal",6950,FANNIN,ST,HOUSTON,77030
14111,109180319,8/22/2019,14,290,"Destruction, damage, vandalism",1,"Parking Lot, Garage",511,RUSK,ST,HOUSTON,77002
14112,136933719,8/22/2019,14,240,Motor vehicle theft,1,Auto Dealership New/Used,899,LOOP,,HOUSTON,77027
14113,108784919,8/22/2019,15,23C,Shoplifting,1,"Drug Store, Doctors Office, Hospital",2266,HOLCOMBE,BLVD,HOUSTON,77030
14114,108791919,8/22/2019,15,240,Motor vehicle theft,1,"Other, Unknown",1124,JACKSON,BLVD,HOUSTON,77006
14115,108852619,8/22/2019,15,23F,Theft from motor vehicle,1,"Parking Lot, Garage",4912,MAIN,ST,HOUSTON,77002
14116,108902819,8/22/2019,15,13B,Simple assault,1,"Parking Lot, Garage",4755,WESTHEIMER,RD,HOUSTON,77027
14117,111460219,8/22/2019,15,23H,All other larceny,1,"Highway, Road, Street, Alley",800,MILAM,,HOUSTON,77002
14118,108800619,8/22/2019,16,23C,Shoplifting,1,Speciality Store,2414,UNIVERSITY,BLVD,HOUSTON,77005
14119,108808419,8/22/2019,16,240,Motor vehicle theft,1,Construction Site,700,PACIFIC,,HOUSTON,77006
14120,108808419,8/22/2019,16,120,Robbery,1,"Highway, Road, Street, Alley",700,PACIFIC,,HOUSTON,77006
14121,108812319,8/22/2019,16,13B,Simple assault,1,Restaurant,3220,MONTROSE,BLVD,HOUSTON,77006
14122,108874719,8/22/2019,17,13B,Simple assault,1,"Airplane, Bus,Train Terminal",1000,PRESSLER,ST,HOUSTON,77030
14123,108972819,8/22/2019,18,23F,Theft from motor vehicle,1,"Parking Lot, Garage",1501,RUSK,ST,HOUSTON,77002
14124,109123019,8/22/2019,18,240,Motor vehicle theft,1,"Parking Lot, Garage",100,CHENEVERT,ST,HOUSTON,77002
14125,110610819,8/22/2019,18,290,"Destruction, damage, vandalism",1,"Highway, Road, Street, Alley",3900,LAW,ST,HOUSTON,77005
14126,108906919,8/22/2019,19,23C,Shoplifting,1,Shopping Mall,6225,KIRBY,DR,HOUSTON,77005
14127,108910619,8/22/2019,19,120,Robbery,1,"Grocery, Supermarket",2225,LOUISIANA,ST,HOUSTON,77002
14128,108950619,8/22/2019,19,290,"Destruction, damage, vandalism",1,"Parking Lot, Garage",5198,BUFFALO SPEEDWAY,,HOUSTON,77005
14129,108988619,8/22/2019,19,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",2300,LOUISIANA,ST,HOUSTON,77006
14130,109173419,8/22/2019,19,290,"Destruction, damage, vandalism",1,"Parking Lot, Garage",7300,BROMPTON,ST,HOUSTON,77025
14131,110639319,8/22/2019,19,23F,Theft from motor vehicle,1,"Parking Lot, Garage",2720,RICHMOND,AVE,HOUSTON,77098
14132,108992819,8/22/2019,20,23F,Theft from motor vehicle,1,"Highway, Road, Street, Alley",1698,WESTHEIMER,RD,HOUSTON,77006
